time_tag,flux
2025-08-05 21:00:00+00:00,2.4084972878313238e-06
2025-08-05 21:10:00+00:00,1.6068441311745118e-06
2025-08-05 21:20:00+00:00,1.1999813796848001e-06
2025-08-05 21:30:00+00:00,1.0171922413704237e-06
2025-08-05 21:40:00+00:00,8.563279413564828e-07
2025-08-05 21:50:00+00:00,8.766403912119358e-07
2025-08-05 22:00:00+00:00,7.972020338087305e-07
2025-08-05 22:10:00+00:00,7.081989507717879e-07
2025-08-05 22:20:00+00:00,6.494499211306959e-07
2025-08-05 22:30:00+00:00,6.366439857963257e-07
2025-08-05 22:40:00+00:00,6.712326478641728e-07
2025-08-05 22:50:00+00:00,8.117908326887857e-07
2025-08-05 23:00:00+00:00,6.510972826667682e-07
2025-08-05 23:10:00+00:00,7.057143155186907e-07
2025-08-05 23:20:00+00:00,9.993710625266772e-07
2025-08-05 23:30:00+00:00,7.740042088144605e-07
2025-08-05 23:40:00+00:00,8.132197345744885e-07
2025-08-05 23:50:00+00:00,7.437093897166847e-07
2025-08-06 00:00:00+00:00,7.619040322204284e-07
2025-08-06 00:10:00+00:00,7.574440789248626e-07
2025-08-06 00:20:00+00:00,7.190570562976007e-07
2025-08-06 00:30:00+00:00,6.837528411018923e-07
2025-08-06 00:40:00+00:00,6.57641607615389e-07
2025-08-06 00:50:00+00:00,7.65939720981379e-07
2025-08-06 01:00:00+00:00,8.202175806104606e-07
2025-08-06 01:10:00+00:00,9.667545413982736e-07
2025-08-06 01:20:00+00:00,9.055168373350852e-07
2025-08-06 01:30:00+00:00,7.982085478808188e-07
2025-08-06 01:40:00+00:00,7.883012893117325e-07
2025-08-06 01:50:00+00:00,7.349421106361831e-07
2025-08-06 02:00:00+00:00,7.720070733796547e-07
2025-08-06 02:10:00+00:00,6.976120264567953e-07
2025-08-06 02:20:00+00:00,8.445066376872035e-07
2025-08-06 02:30:00+00:00,9.213796984042233e-07
2025-08-06 02:40:00+00:00,7.245661646670953e-07
2025-08-06 02:50:00+00:00,6.938568339887041e-07
2025-08-06 03:00:00+00:00,7.082198121288741e-07
2025-08-06 03:10:00+00:00,8.254266027130086e-07
2025-08-06 03:20:00+00:00,1.4478981448462492e-06
2025-08-06 03:30:00+00:00,8.843452476980929e-07
2025-08-06 03:40:00+00:00,8.99326064196515e-07
2025-08-06 03:50:00+00:00,8.837595887101202e-07
2025-08-06 04:00:00+00:00,9.306076396597973e-07
2025-08-06 04:10:00+00:00,1.4165712865832346e-06
2025-08-06 04:20:00+00:00,1.1282361001008212e-06
2025-08-06 04:30:00+00:00,1.1678122266545188e-06
2025-08-06 04:40:00+00:00,8.97190746673715e-07
2025-08-06 04:50:00+00:00,8.410168258699002e-07
2025-08-06 05:00:00+00:00,6.944908549577633e-07
2025-08-06 05:10:00+00:00,6.277853922931343e-07
2025-08-06 05:20:00+00:00,6.463176433157969e-07
2025-08-06 05:30:00+00:00,7.710205089939137e-07
2025-08-06 05:40:00+00:00,8.966057140291639e-07
2025-08-06 05:50:00+00:00,9.291830364688281e-07
2025-08-06 06:00:00+00:00,1.1415448254226134e-06
2025-08-06 06:10:00+00:00,1.96006857677844e-06
2025-08-06 06:20:00+00:00,1.03511984210769e-06
2025-08-06 06:30:00+00:00,8.663872008263241e-07
2025-08-06 06:40:00+00:00,8.344363601864302e-07
2025-08-06 06:50:00+00:00,8.03527598769449e-07
2025-08-06 07:00:00+00:00,2.988798208258814e-07
2025-08-06 07:10:00+00:00,6.108817367955765e-07
2025-08-06 07:20:00+00:00,6.560386754284053e-07
2025-08-06 07:30:00+00:00,6.91923074569445e-07
2025-08-06 07:40:00+00:00,1.0277759724175438e-06
2025-08-06 07:50:00+00:00,2.8352873243875366e-06
2025-08-06 08:00:00+00:00,2.0180680266435045e-06
2025-08-06 08:10:00+00:00,1.0444342762205849e-06
2025-08-06 08:20:00+00:00,7.843441827137809e-07
2025-08-06 08:30:00+00:00,6.757399513723783e-07
2025-08-06 08:40:00+00:00,7.291541430642923e-07
2025-08-06 08:50:00+00:00,8.629958458072906e-07
2025-08-06 09:00:00+00:00,1.2364291649191727e-06
2025-08-06 09:10:00+00:00,9.127445384393695e-07
2025-08-06 09:20:00+00:00,7.090594341008227e-07
2025-08-06 09:30:00+00:00,6.670700090083415e-07
2025-08-06 09:40:00+00:00,6.734376727379754e-07
2025-08-06 09:50:00+00:00,7.763776332936345e-07
2025-08-06 10:00:00+00:00,7.13711724475985e-07
2025-08-06 10:10:00+00:00,7.546206347797124e-07
2025-08-06 10:20:00+00:00,8.045941942036449e-07
2025-08-06 10:30:00+00:00,7.319891604851137e-07
2025-08-06 10:40:00+00:00,1.750643214659675e-06
2025-08-06 10:50:00+00:00,1.5568556527512102e-06
2025-08-06 11:00:00+00:00,1.7932377453178106e-06
2025-08-06 11:10:00+00:00,1.1103627423736385e-06
2025-08-06 11:20:00+00:00,8.364695822216107e-07
2025-08-06 11:30:00+00:00,7.109406737981771e-07
2025-08-06 11:40:00+00:00,1.7824910507613367e-06
2025-08-06 11:50:00+00:00,3.433558967458339e-06
2025-08-06 12:00:00+00:00,2.129973900366622e-06
2025-08-06 12:10:00+00:00,1.4772745796420849e-06
2025-08-06 12:20:00+00:00,1.0556345330314799e-06
2025-08-06 12:30:00+00:00,8.734965396328676e-07
2025-08-06 12:40:00+00:00,8.945140513638705e-07
2025-08-06 12:50:00+00:00,7.934676570897637e-07
2025-08-06 13:00:00+00:00,8.055547470853242e-07
2025-08-06 13:10:00+00:00,7.516820480724107e-07
2025-08-06 13:20:00+00:00,2.2003421201510775e-06
2025-08-06 13:30:00+00:00,2.5783427574310736e-06
2025-08-06 13:40:00+00:00,2.1167092896234863e-06
2025-08-06 13:50:00+00:00,2.136008244235654e-06
2025-08-06 14:00:00+00:00,1.544301863276587e-06
2025-08-06 14:10:00+00:00,1.1142382120965522e-06
2025-08-06 14:20:00+00:00,1.1083284199742138e-06
2025-08-06 14:30:00+00:00,9.335288509326744e-07
2025-08-06 14:40:00+00:00,8.816054747562418e-07
2025-08-06 14:50:00+00:00,1.430761616916243e-06
2025-08-06 15:00:00+00:00,1.0628896458086956e-06
2025-08-06 15:10:00+00:00,9.516993574543164e-07
2025-08-06 15:20:00+00:00,9.968662187276322e-07
2025-08-06 15:30:00+00:00,1.0554650543781464e-06
2025-08-06 15:40:00+00:00,9.466666105240052e-07
2025-08-06 15:50:00+00:00,1.1289011382586978e-06
2025-08-06 16:00:00+00:00,1.6354865293166654e-06
2025-08-06 16:10:00+00:00,9.453200879860901e-07
2025-08-06 16:20:00+00:00,8.751067793966172e-07
2025-08-06 16:30:00+00:00,8.567665821246351e-07
2025-08-06 16:40:00+00:00,1.1373533849834417e-06
2025-08-06 16:50:00+00:00,1.7294257233402277e-06
2025-08-06 17:00:00+00:00,4.058761133052258e-06
2025-08-06 17:10:00+00:00,2.277805158001911e-06
2025-08-06 17:20:00+00:00,1.764479482702086e-06
2025-08-06 17:30:00+00:00,1.3955321779945962e-06
2025-08-06 17:40:00+00:00,1.255803387145704e-06
2025-08-06 17:50:00+00:00,1.2456899593615845e-06
2025-08-06 18:00:00+00:00,1.0666343870369133e-06
2025-08-06 18:10:00+00:00,1.0640614528156788e-06
2025-08-06 18:20:00+00:00,9.83548069832807e-07
2025-08-06 18:30:00+00:00,8.556163171746789e-07
2025-08-06 18:40:00+00:00,8.664415883430365e-07
2025-08-06 18:50:00+00:00,8.317690143755385e-07
2025-08-06 19:00:00+00:00,8.774834224567485e-07
2025-08-06 19:10:00+00:00,1.246369894758459e-06
2025-08-06 19:20:00+00:00,1.1488263739423133e-06
2025-08-06 19:30:00+00:00,9.91864904520412e-07
2025-08-06 19:40:00+00:00,9.234629263943361e-07
2025-08-06 19:50:00+00:00,8.580151526160762e-07
2025-08-06 20:00:00+00:00,9.689624592468248e-07
2025-08-06 20:10:00+00:00,9.729115495460405e-07
2025-08-06 20:20:00+00:00,9.153855573984515e-07
2025-08-06 20:30:00+00:00,9.419184129555447e-07
2025-08-06 20:40:00+00:00,9.53620769372776e-07
2025-08-06 20:50:00+00:00,1.0661005333645335e-06
2025-08-06 21:00:00+00:00,1.2593643333502768e-06
2025-08-06 21:10:00+00:00,2.0951778680000644e-06
2025-08-06 21:20:00+00:00,1.5039096645352857e-06
2025-08-06 21:30:00+00:00,1.123707322925327e-06
2025-08-06 21:40:00+00:00,9.231843282719865e-07
2025-08-06 21:50:00+00:00,1.0000377212548984e-06
2025-08-06 22:00:00+00:00,9.356569046659046e-07
2025-08-06 22:10:00+00:00,9.149777476125109e-07
2025-08-06 22:20:00+00:00,1.0051553447354422e-06
2025-08-06 22:30:00+00:00,1.0863024794360855e-06
2025-08-06 22:40:00+00:00,1.0837335617353006e-06
2025-08-06 22:50:00+00:00,1.0501058813616737e-06
2025-08-06 23:00:00+00:00,1.0255191110530858e-06
2025-08-06 23:10:00+00:00,1.1120642469109043e-06
2025-08-06 23:20:00+00:00,1.3029547691445487e-06
2025-08-06 23:30:00+00:00,1.4854158486343748e-06
2025-08-06 23:40:00+00:00,1.384181217645164e-06
2025-08-06 23:50:00+00:00,1.3257679626121898e-06
2025-08-07 00:00:00+00:00,1.8995403031851766e-06
2025-08-07 00:10:00+00:00,1.430017461778732e-06
2025-08-07 00:20:00+00:00,1.0891023675796419e-06
2025-08-07 00:30:00+00:00,1.1555089736603463e-06
2025-08-07 00:40:00+00:00,1.3931963920299495e-06
2025-08-07 00:50:00+00:00,1.1244558502099267e-06
2025-08-07 01:00:00+00:00,9.537213722765614e-07
2025-08-07 01:10:00+00:00,8.998758829648068e-07
2025-08-07 01:20:00+00:00,1.4098612563628877e-06
2025-08-07 01:30:00+00:00,2.440250554514023e-06
2025-08-07 01:40:00+00:00,2.405473659194968e-06
2025-08-07 01:50:00+00:00,2.0268123876121536e-06
2025-08-07 02:00:00+00:00,1.9493719189966896e-06
2025-08-07 02:10:00+00:00,3.3079960992665747e-06
2025-08-07 02:20:00+00:00,4.014452876788255e-06
2025-08-07 02:30:00+00:00,1.1330722884395072e-05
2025-08-07 02:40:00+00:00,7.162583631270536e-06
2025-08-07 02:50:00+00:00,3.934417911466426e-06
2025-08-07 03:00:00+00:00,2.434652042282437e-06
2025-08-07 03:10:00+00:00,2.2312189940976167e-06
2025-08-07 03:20:00+00:00,2.05586587647133e-06
2025-08-07 03:30:00+00:00,1.880721850966438e-06
2025-08-07 03:40:00+00:00,1.3561768485104154e-06
2025-08-07 03:50:00+00:00,1.1967014664548969e-06
2025-08-07 04:00:00+00:00,1.0625429782251672e-06
2025-08-07 04:10:00+00:00,1.0734296038705793e-06
2025-08-07 04:20:00+00:00,1.1299326198255245e-06
2025-08-07 04:30:00+00:00,1.108479571598764e-06
2025-08-07 04:40:00+00:00,1.112457045948645e-06
2025-08-07 04:50:00+00:00,1.002955218254442e-06
2025-08-07 05:00:00+00:00,1.019663282164629e-06
2025-08-07 05:10:00+00:00,1.1128848843355853e-06
2025-08-07 05:20:00+00:00,9.98100632365606e-07
2025-08-07 05:30:00+00:00,1.0992278097532448e-06
2025-08-07 05:40:00+00:00,1.1449285700848578e-06
2025-08-07 05:50:00+00:00,1.1134737071927248e-06
2025-08-07 06:00:00+00:00,1.0217353874963918e-06
2025-08-07 06:10:00+00:00,1.0303770027420001e-06
2025-08-07 06:20:00+00:00,1.001770101716204e-06
2025-08-07 06:30:00+00:00,9.336711801921637e-07
2025-08-07 06:40:00+00:00,9.850258358312658e-07
2025-08-07 06:50:00+00:00,9.987630852137385e-07
2025-08-07 07:00:00+00:00,1.0022370053874852e-06
2025-08-07 07:10:00+00:00,1.1644668616028753e-06
2025-08-07 07:20:00+00:00,1.282877392760895e-06
2025-08-07 07:30:00+00:00,9.655444685563453e-07
2025-08-07 07:40:00+00:00,8.585412218486966e-07
2025-08-07 07:50:00+00:00,9.072606897753133e-07
2025-08-07 08:00:00+00:00,1.0764591310774564e-06
2025-08-07 08:10:00+00:00,9.844002319070456e-07
2025-08-07 08:20:00+00:00,9.458734936629298e-07
2025-08-07 08:30:00+00:00,9.353143688883847e-07
2025-08-07 08:40:00+00:00,9.884090371059528e-07
2025-08-07 08:50:00+00:00,1.0821807752137147e-06
2025-08-07 09:00:00+00:00,1.0897535762666166e-06
2025-08-07 09:10:00+00:00,1.357431766813022e-06
2025-08-07 09:20:00+00:00,1.4482319201647442e-06
2025-08-07 09:30:00+00:00,1.1866804650040308e-06
2025-08-07 09:40:00+00:00,1.150533464056025e-06
2025-08-07 09:50:00+00:00,1.8604005600053597e-06
2025-08-07 10:00:00+00:00,1.8878696351976033e-06
2025-08-07 10:10:00+00:00,1.5875627052963637e-06
2025-08-07 10:20:00+00:00,1.5212851927515203e-06
2025-08-07 10:30:00+00:00,1.4823048868350952e-06
2025-08-07 10:40:00+00:00,2.21419215264973e-06
2025-08-07 10:50:00+00:00,3.3225333027075976e-06
2025-08-07 11:00:00+00:00,5.846739909998178e-06
2025-08-07 11:10:00+00:00,1.083341460343945e-05
2025-08-07 11:20:00+00:00,2.043956187662843e-05
2025-08-07 11:30:00+00:00,2.2302710658550495e-05
2025-08-07 11:40:00+00:00,1.7017831248722358e-05
2025-08-07 11:50:00+00:00,1.0869771716670585e-05
2025-08-07 12:00:00+00:00,7.605398525356577e-06
2025-08-07 12:10:00+00:00,6.134447713179725e-06
2025-08-07 12:20:00+00:00,4.90160119710481e-06
2025-08-07 12:30:00+00:00,3.870245777193304e-06
2025-08-07 12:40:00+00:00,3.0439771798285163e-06
2025-08-07 12:50:00+00:00,2.416232956647946e-06
2025-08-07 13:00:00+00:00,2.052993742296394e-06
2025-08-07 13:10:00+00:00,1.667989588582941e-06
2025-08-07 13:20:00+00:00,1.378683711550366e-06
2025-08-07 13:30:00+00:00,1.2192442426339767e-06
2025-08-07 13:40:00+00:00,1.2777968660060424e-06
2025-08-07 13:50:00+00:00,1.1644358227869135e-06
2025-08-07 14:00:00+00:00,1.0905814926687185e-06
2025-08-07 14:10:00+00:00,1.0294098938601336e-06
2025-08-07 14:20:00+00:00,9.82755632250587e-07
2025-08-07 14:30:00+00:00,1.0586963917091907e-06
2025-08-07 14:40:00+00:00,2.5935318006986565e-06
2025-08-07 14:50:00+00:00,2.370153880804082e-06
2025-08-07 15:00:00+00:00,1.9810982969659108e-06
2025-08-07 15:10:00+00:00,1.461300355387607e-06
2025-08-07 15:20:00+00:00,1.1675524639542801e-06
2025-08-07 15:30:00+00:00,9.922044023724653e-07
2025-08-07 15:40:00+00:00,9.341825508712986e-07
2025-08-07 15:50:00+00:00,9.80627145175106e-07
2025-08-07 16:00:00+00:00,9.566165884322686e-07
2025-08-07 16:10:00+00:00,8.399438257811199e-07
2025-08-07 16:20:00+00:00,7.959575039961919e-07
2025-08-07 16:30:00+00:00,7.821911761851652e-07
2025-08-07 16:40:00+00:00,7.589723924894543e-07
2025-08-07 16:50:00+00:00,8.575783037478856e-07
2025-08-07 17:00:00+00:00,8.370310685457128e-07
2025-08-07 17:10:00+00:00,7.558289681242058e-07
2025-08-07 17:20:00+00:00,7.329936893007982e-07
2025-08-07 17:30:00+00:00,7.337289883224685e-07
2025-08-07 17:40:00+00:00,7.42721380753153e-07
2025-08-07 17:50:00+00:00,7.079930576026072e-07
2025-08-07 18:00:00+00:00,6.556094679588398e-07
2025-08-07 18:10:00+00:00,4.025122053441521e-07
2025-08-07 18:20:00+00:00,6.309105454072039e-07
2025-08-07 18:30:00+00:00,6.225380193569663e-07
2025-08-07 18:40:00+00:00,6.306263069966178e-07
2025-08-07 18:50:00+00:00,6.602133451494296e-07
2025-08-07 19:00:00+00:00,6.204250728281125e-07
2025-08-07 19:10:00+00:00,6.432564116032324e-07
2025-08-07 19:20:00+00:00,6.053002586270395e-07
2025-08-07 19:30:00+00:00,5.773631431615911e-07
2025-08-07 19:40:00+00:00,5.761633030232361e-07
2025-08-07 19:50:00+00:00,6.152779180368384e-07
2025-08-07 20:00:00+00:00,6.279211788751126e-07
2025-08-07 20:10:00+00:00,6.04289544625658e-07
2025-08-07 20:20:00+00:00,4.1079835169099963e-07
2025-08-07 20:30:00+00:00,0.0
2025-08-07 20:40:00+00:00,0.0
2025-08-07 20:50:00+00:00,0.0
2025-08-07 21:00:00+00:00,0.0
2025-08-07 21:10:00+00:00,0.0
2025-08-07 21:20:00+00:00,0.0
2025-08-07 21:30:00+00:00,0.0
2025-08-07 21:40:00+00:00,0.0
2025-08-07 21:50:00+00:00,0.0
2025-08-07 22:00:00+00:00,3.099312447574221e-07
2025-08-07 22:10:00+00:00,9.592018122006607e-07
2025-08-07 22:20:00+00:00,9.114096579665443e-07
2025-08-07 22:30:00+00:00,8.3222372406766e-07
2025-08-07 22:40:00+00:00,8.291677975336142e-07
2025-08-07 22:50:00+00:00,8.872797035763824e-07
2025-08-07 23:00:00+00:00,9.172743796526106e-07
2025-08-07 23:10:00+00:00,8.744544574668112e-07
2025-08-07 23:20:00+00:00,8.482296452783089e-07
2025-08-07 23:30:00+00:00,1.0677105413137156e-06
2025-08-07 23:40:00+00:00,1.3653138132951881e-06
2025-08-07 23:50:00+00:00,1.1988181466193736e-06
2025-08-08 00:00:00+00:00,1.0115178545433424e-06
2025-08-08 00:10:00+00:00,7.76819104864046e-07
2025-08-08 00:20:00+00:00,6.99097157408346e-07
2025-08-08 00:30:00+00:00,1.3461743129994374e-06
2025-08-08 00:40:00+00:00,2.803639085868781e-06
2025-08-08 00:50:00+00:00,3.6221734120545078e-06
2025-08-08 01:00:00+00:00,3.1578106387541993e-06
2025-08-08 01:10:00+00:00,2.088840523839508e-06
2025-08-08 01:20:00+00:00,1.410875239216125e-06
2025-08-08 01:30:00+00:00,9.739369115635554e-07
2025-08-08 01:40:00+00:00,7.494816340880561e-07
2025-08-08 01:50:00+00:00,6.58000880182641e-07
2025-08-08 02:00:00+00:00,6.824248517389719e-07
2025-08-08 02:10:00+00:00,8.210882670667274e-07
2025-08-08 02:20:00+00:00,7.704836399113901e-07
2025-08-08 02:30:00+00:00,7.204703460494954e-07
2025-08-08 02:40:00+00:00,7.529641297132628e-07
2025-08-08 02:50:00+00:00,7.785698660001117e-07
2025-08-08 03:00:00+00:00,8.841117367097695e-07
2025-08-08 03:10:00+00:00,1.189015971903018e-06
2025-08-08 03:20:00+00:00,8.419602711917662e-07
2025-08-08 03:30:00+00:00,1.1204802419229054e-06
2025-08-08 03:40:00+00:00,3.4155174745365003e-06
2025-08-08 03:50:00+00:00,1.4348620118198596e-05
2025-08-08 04:00:00+00:00,5.085136839966253e-06
2025-08-08 04:10:00+00:00,2.3971403493305843e-06
2025-08-08 04:20:00+00:00,1.9484474503173034e-06
2025-08-08 04:30:00+00:00,1.5654525874708725e-06
2025-08-08 04:40:00+00:00,1.4805577428944616e-06
2025-08-08 04:50:00+00:00,1.3001080723995528e-06
2025-08-08 05:00:00+00:00,1.0404990756107679e-06
2025-08-08 05:10:00+00:00,8.784719499388416e-07
2025-08-08 05:20:00+00:00,9.078383789606903e-07
2025-08-08 05:30:00+00:00,9.331083713703947e-07
2025-08-08 05:40:00+00:00,9.353861319283396e-07
2025-08-08 05:50:00+00:00,9.896933738318126e-07
2025-08-08 06:00:00+00:00,9.420731831966123e-07
2025-08-08 06:10:00+00:00,8.299488697183222e-07
2025-08-08 06:20:00+00:00,7.412877151224961e-07
2025-08-08 06:30:00+00:00,6.807574558287399e-07
2025-08-08 06:40:00+00:00,7.424979956205391e-07
2025-08-08 06:50:00+00:00,7.773528351684434e-07
2025-08-08 07:00:00+00:00,8.076242988153126e-07
2025-08-08 07:10:00+00:00,7.482148209447815e-07
2025-08-08 07:20:00+00:00,7.126573771110145e-07
2025-08-08 07:30:00+00:00,7.400227146625582e-07
2025-08-08 07:40:00+00:00,7.397990167135049e-07
2025-08-08 07:50:00+00:00,7.179642108390283e-07
2025-08-08 08:00:00+00:00,6.39347251274458e-07
2025-08-08 08:10:00+00:00,5.691829441989427e-07
2025-08-08 08:20:00+00:00,5.301037870775182e-07
2025-08-08 08:30:00+00:00,6.288810238341824e-07
2025-08-08 08:40:00+00:00,1.2298781456365759e-06
2025-08-08 08:50:00+00:00,1.3315023828397443e-06
2025-08-08 09:00:00+00:00,1.3251892742260908e-06
2025-08-08 09:10:00+00:00,1.1965449974837839e-06
2025-08-08 09:20:00+00:00,1.0550639149897733e-06
2025-08-08 09:30:00+00:00,9.328598117974707e-07
2025-08-08 09:40:00+00:00,8.058859311432797e-07
2025-08-08 09:50:00+00:00,7.446720089454573e-07
2025-08-08 10:00:00+00:00,7.03984128680446e-07
2025-08-08 10:10:00+00:00,7.558343136260248e-07
2025-08-08 10:20:00+00:00,7.836402988736779e-07
2025-08-08 10:30:00+00:00,7.900472998478846e-07
2025-08-08 10:40:00+00:00,7.513058411845464e-07
2025-08-08 10:50:00+00:00,6.89701383915775e-07
2025-08-08 11:00:00+00:00,6.617524924479312e-07
2025-08-08 11:10:00+00:00,6.937924007743845e-07
2025-08-08 11:20:00+00:00,7.758598078666523e-07
2025-08-08 11:30:00+00:00,8.0241529047953e-07
2025-08-08 11:40:00+00:00,7.354268990233948e-07
2025-08-08 11:50:00+00:00,6.722728146613121e-07
2025-08-08 12:00:00+00:00,6.531139439047706e-07
2025-08-08 12:10:00+00:00,6.265434168817308e-07
2025-08-08 12:20:00+00:00,6.357730251593807e-07
2025-08-08 12:30:00+00:00,6.09016821373487e-07
2025-08-08 12:40:00+00:00,6.056868386394854e-07
2025-08-08 12:50:00+00:00,5.902992140427443e-07
2025-08-08 13:00:00+00:00,5.785722539730642e-07
2025-08-08 13:10:00+00:00,5.72094388351374e-07
2025-08-08 13:20:00+00:00,5.558506518177353e-07
2025-08-08 13:30:00+00:00,5.366700112752199e-07
2025-08-08 13:40:00+00:00,5.492902806825129e-07
2025-08-08 13:50:00+00:00,5.665057337456148e-07
2025-08-08 14:00:00+00:00,5.692827687919788e-07
2025-08-08 14:10:00+00:00,7.197014971538352e-07
2025-08-08 14:20:00+00:00,1.6577616186452815e-06
2025-08-08 14:30:00+00:00,3.996146307372328e-06
2025-08-08 14:40:00+00:00,3.992770251670663e-06
2025-08-08 14:50:00+00:00,3.266859670247868e-06
2025-08-08 15:00:00+00:00,2.839989349467942e-06
2025-08-08 15:10:00+00:00,2.100549760797321e-06
2025-08-08 15:20:00+00:00,1.750324422644667e-06
2025-08-08 15:30:00+00:00,1.4517145288550636e-06
2025-08-08 15:40:00+00:00,1.2835396406174481e-06
2025-08-08 15:50:00+00:00,1.148872923195654e-06
2025-08-08 16:00:00+00:00,1.0635884889254043e-06
2025-08-08 16:10:00+00:00,1.0644566781792264e-06
2025-08-08 16:20:00+00:00,1.1563501745470716e-06
2025-08-08 16:30:00+00:00,1.2908628555408086e-06
2025-08-08 16:40:00+00:00,2.097554736124607e-06
2025-08-08 16:50:00+00:00,4.803855460977502e-06
2025-08-08 17:00:00+00:00,3.7480754990326657e-06
2025-08-08 17:10:00+00:00,2.241122999180334e-06
2025-08-08 17:20:00+00:00,1.7213554201589432e-06
2025-08-08 17:30:00+00:00,1.6570386165426498e-06
2025-08-08 17:40:00+00:00,1.5079439801723992e-06
2025-08-08 17:50:00+00:00,2.9888101792607814e-06
2025-08-08 18:00:00+00:00,3.64693236747371e-06
2025-08-08 18:10:00+00:00,3.198523276637388e-06
2025-08-08 18:20:00+00:00,2.4232252506806162e-06
2025-08-08 18:30:00+00:00,1.9883305576229303e-06
2025-08-08 18:40:00+00:00,1.6505230803431915e-06
2025-08-08 18:50:00+00:00,1.871165832767474e-06
2025-08-08 19:00:00+00:00,3.845823478343391e-06
2025-08-08 19:10:00+00:00,4.378637471802449e-06
2025-08-08 19:20:00+00:00,2.430132729358547e-06
2025-08-08 19:30:00+00:00,1.9309948683599033e-06
2025-08-08 19:40:00+00:00,1.5820197290850046e-06
2025-08-08 19:50:00+00:00,1.3231790816803368e-06
2025-08-08 20:00:00+00:00,1.132163006900555e-06
2025-08-08 20:10:00+00:00,1.0185636716286695e-06
2025-08-08 20:20:00+00:00,8.800279624132656e-07
2025-08-08 20:30:00+00:00,7.638633464424061e-07
2025-08-08 20:40:00+00:00,6.876235059571911e-07
2025-08-08 20:50:00+00:00,6.463320620930801e-07
2025-08-08 21:00:00+00:00,6.383527243247755e-07
2025-08-08 21:10:00+00:00,5.739834046281089e-07
2025-08-08 21:20:00+00:00,8.246952587054324e-07
2025-08-08 21:30:00+00:00,7.050042082568097e-07
2025-08-08 21:40:00+00:00,5.764465890845117e-07
2025-08-08 21:50:00+00:00,5.821279772000309e-07
2025-08-08 22:00:00+00:00,5.193719066820535e-07
2025-08-08 22:10:00+00:00,1.2002212092632192e-06
2025-08-08 22:20:00+00:00,1.182532844157258e-06
2025-08-08 22:30:00+00:00,4.994102555944124e-07
2025-08-08 22:40:00+00:00,5.467645024737066e-07
2025-08-08 22:50:00+00:00,5.454151803530038e-07
2025-08-08 23:00:00+00:00,5.588429841552056e-07
2025-08-08 23:10:00+00:00,5.309860680924317e-07
2025-08-08 23:20:00+00:00,5.240191616628919e-07
2025-08-08 23:30:00+00:00,5.239269741608154e-07
2025-08-08 23:40:00+00:00,5.092435492848324e-07
2025-08-08 23:50:00+00:00,5.05719727339482e-07
2025-08-09 00:00:00+00:00,5.28910255415127e-07
2025-08-09 00:10:00+00:00,5.519784091578828e-07
2025-08-09 00:20:00+00:00,5.053126688192577e-07
2025-08-09 00:30:00+00:00,5.266326865260851e-07
2025-08-09 00:40:00+00:00,5.725279859092325e-07
2025-08-09 00:50:00+00:00,5.75312213557666e-07
2025-08-09 01:00:00+00:00,5.98155444375692e-07
2025-08-09 01:10:00+00:00,5.995774464917502e-07
2025-08-09 01:20:00+00:00,1.2102759846754908e-06
2025-08-09 01:30:00+00:00,1.2674675932800028e-06
2025-08-09 01:40:00+00:00,1.1214864702679962e-06
2025-08-09 01:50:00+00:00,9.996095323927535e-07
2025-08-09 02:00:00+00:00,1.0577298924729917e-06
2025-08-09 02:10:00+00:00,1.2182185418652125e-06
2025-08-09 02:20:00+00:00,1.7716189340433175e-06
2025-08-09 02:30:00+00:00,2.2518071943977703e-06
2025-08-09 02:40:00+00:00,1.9341765771230257e-06
2025-08-09 02:50:00+00:00,1.91024984417254e-06
2025-08-09 03:00:00+00:00,2.248775879110099e-06
2025-08-09 03:10:00+00:00,1.7951744666788727e-06
2025-08-09 03:20:00+00:00,1.7755221065840488e-06
2025-08-09 03:30:00+00:00,1.3172856608179017e-06
2025-08-09 03:40:00+00:00,9.693339837468784e-07
2025-08-09 03:50:00+00:00,8.22871180972129e-07
2025-08-09 04:00:00+00:00,7.758032632310119e-07
2025-08-09 04:10:00+00:00,6.996545144577482e-07
2025-08-09 04:20:00+00:00,7.29274804633917e-07
2025-08-09 04:30:00+00:00,6.830397753176953e-07
2025-08-09 04:40:00+00:00,6.993584723780088e-07
2025-08-09 04:50:00+00:00,8.674498042537948e-07
2025-08-09 05:00:00+00:00,9.567619821737593e-07
2025-08-09 05:10:00+00:00,8.701175854497478e-07
2025-08-09 05:20:00+00:00,7.929403140316538e-07
2025-08-09 05:30:00+00:00,7.432670055429468e-07
2025-08-09 05:40:00+00:00,7.706732429113572e-07
2025-08-09 05:50:00+00:00,8.588555264310572e-07
2025-08-09 06:00:00+00:00,9.903064150051933e-07
2025-08-09 06:10:00+00:00,9.469343975609945e-07
2025-08-09 06:20:00+00:00,1.089716773705618e-06
2025-08-09 06:30:00+00:00,1.458307803048342e-06
2025-08-09 06:40:00+00:00,9.183469003914979e-07
2025-08-09 06:50:00+00:00,1.5909567416372284e-06
2025-08-09 07:00:00+00:00,4.0335417779147065e-06
2025-08-09 07:10:00+00:00,1.8351639820224364e-06
2025-08-09 07:20:00+00:00,1.1570161522200806e-06
2025-08-09 07:30:00+00:00,8.779224356381121e-07
